archivo,linea,riesgo,patrones,codigo
/app/backend/tests/test_cargos_economicos.py,246,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_cargos_economicos.py,270,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_cargos_economicos.py,345,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_cargos_economicos.py,409,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"""
/app/backend/tests/test_cargos_economicos.py,602,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"""
/app/backend/tests/test_cargos_economicos.py,677,BAJO,"SUPERVISOR, VISOR","""""""SUPERVISOR role cannot revert charges (requires GERENTE_OPS+)"""""""
/app/backend/tests/test_cargos_economicos.py,687,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_cargos_economicos.py,688,BAJO,"SUPERVISOR, VISOR","""motivo_reversa"": ""Intento de reversa por rol SUPERVISOR que no tiene permisos suficientes"""
/app/backend/tests/test_cargos_economicos.py,692,BAJO,"SUPERVISOR, VISOR","print(f""✓ SUPERVISOR no puede revertir: {response.json().get('detail', '')}"")"
/app/backend/tests/test_cargos_economicos.py,740,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"""
/app/backend/tests/test_cargos_economicos.py,782,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"""
/app/backend/tests/test_cargos_economicos.py,794,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,22,BAJO,ADMIN,ADMIN_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,23,BAJO,ADMIN,ADMIN_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,87,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,109,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,122,BAJO,"SUPERVISOR, VISOR","""""""Test PROPONER from CALCULADO with low amount (SUPERVISOR can do it)"""""""
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,134,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,161,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,167,BAJO,"SUPERVISOR, VISOR","print(f""✓ SUPERVISOR correctly denied for monto ${monto}"")"
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,200,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,210,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,242,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,282,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,404,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,441,BAJO,"SUPERVISOR, VISOR","""""""Test that SUPERVISOR can only approve amounts up to $500"""""""
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,468,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,474,BAJO,"SUPERVISOR, VISOR","print(f""✓ SUPERVISOR correctly denied for monto ${monto} > $500"")"
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,494,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,514,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,600,BAJO,ADMIN,"json={""email"": ADMIN_EMAIL, ""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_responsabilidad_aprobaciones_v2.py,618,BAJO,"SUPERVISOR, VISOR","""usuario_rol"": ""SUPERVISOR"","
/app/backend/tests/test_compras_module.py,23,BAJO,ADMIN,ADMIN_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_compras_module.py,24,BAJO,ADMIN,ADMIN_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_compras_module.py,37,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_compras_module.py,38,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_compras_module.py,46,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_compras_module.py,47,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_compras_module.py,53,MEDIO,ADMIN,"assert data[""user""][""email""] == ADMIN_EMAIL"
/app/backend/tests/test_compras_module.py,54,BAJO,ADMIN,"print(f""✓ Login successful for {ADMIN_EMAIL}"")"
/app/backend/tests/test_compras_module.py,64,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_compras_module.py,65,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_compras_module.py,148,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_compras_module.py,149,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_compras_module.py,353,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_compras_module.py,354,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_scheduler_ui.py,13,BAJO,ADMIN,- POST /api/v2/scheduler/jobs/{job_id}/run - SCHEDULER_ADMIN
/app/backend/tests/test_scheduler_ui.py,21,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD"
/app/backend/tests/test_scheduler_ui.py,28,BAJO,ADMIN,ADMIN_CREDENTIALS = {
/app/backend/tests/test_scheduler_ui.py,29,BAJO,ADMIN,"""email"": os.environ.get(""TEST_SCHEDULER_ADMIN_EMAIL"", TEST_ADMIN_EMAIL),"
/app/backend/tests/test_scheduler_ui.py,30,BAJO,ADMIN,"""password"": os.environ.get(""TEST_SCHEDULER_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_scheduler_ui.py,35,BAJO,ADMIN,"""password"": os.environ.get(""TEST_SCHEDULER_OPERADOR_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_scheduler_ui.py,44,BAJO,ADMIN,json=ADMIN_CREDENTIALS
/app/backend/tests/test_scheduler_ui.py,269,BAJO,ADMIN,"""""""Admin (SCHEDULER_ADMIN) can run a job manually."""""""
/app/backend/tests/test_scheduler_ui.py,280,BAJO,ADMIN,"""""""Operador (no SCHEDULER_ADMIN) gets 403 for run."""""""
/app/backend/tests/test_scheduler_ui.py,287,MEDIO,ADMIN,"assert data[""detail""][""permiso_requerido""] == ""SCHEDULER_ADMIN"""
/app/backend/tests/test_movement_sales_details.py,13,BAJO,ADMIN,ADMIN_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_movement_sales_details.py,14,BAJO,ADMIN,ADMIN_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_movement_sales_details.py,22,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_movement_sales_details.py,23,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_rh_modular.py,42,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD"
/app/backend/tests/test_rh_modular.py,47,BAJO,ADMIN,"ADMIN_EMAIL = os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL)"
/app/backend/tests/test_rh_modular.py,48,BAJO,ADMIN,"ADMIN_PASSWORD = os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_rh_modular.py,59,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_rh_modular.py,60,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_rh_modular.py,91,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_rh_modular.py,92,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_rbac_fase2d.py,8,BAJO,Administrador,2. Admin (Administrador) can access all endpoints
/app/backend/tests/test_rbac_fase2d.py,9,BAJO,Usuario,3. Operador (Usuario) can VIEW but NOT CREATE/APPLY/AUTHORIZE/CONFIGURE
/app/backend/tests/test_rbac_fase2d.py,12,BAJO,"Administrador, ADMIN",- ADMIN: Uses test_config credentials (role=Administrador)
/app/backend/tests/test_rbac_fase2d.py,13,BAJO,Usuario,- OPERADOR: Uses test_config credentials (role=Usuario)
/app/backend/tests/test_rbac_fase2d.py,32,BAJO,ADMIN,ADMIN_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_rbac_fase2d.py,33,BAJO,ADMIN,ADMIN_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_rbac_fase2d.py,54,BAJO,ADMIN,"json={""email"": ADMIN_EMAIL, ""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_rbac_fase2d.py,78,BAJO,ADMIN,"json={""email"": ADMIN_EMAIL, ""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_rbac_fase2d.py,159,BAJO,Administrador,"""usuario_rol"": ""Administrador"","
/app/backend/tests/test_rbac_fase2d.py,175,BAJO,Usuario,"""usuario_rol"": ""Usuario"","
/app/backend/tests/test_rbac_fase2d.py,191,BAJO,Usuario,"""usuario_rol"": ""Usuario"","
/app/backend/tests/test_rbac_fase2d.py,207,BAJO,Usuario,"""usuario_rol"": ""Usuario"","
/app/backend/tests/test_rbac_fase2d.py,271,BAJO,Usuario,"""usuario_rol"": ""Usuario"","
/app/backend/tests/test_rbac_fase2d.py,287,BAJO,Usuario,"""usuario_rol"": ""Usuario"","
/app/backend/tests/test_core_security.py,94,BAJO,Usuario,"token = create_token(""user-123"", ""test@test.com"", ""Usuario"")"
/app/backend/tests/test_core_security.py,104,BAJO,Administrador,"token = create_token(""user-123"", ""test@test.com"", ""Administrador"")"
/app/backend/tests/test_core_security.py,121,BAJO,Supervisor,"role = ""Supervisor"""
/app/backend/tests/test_core_security.py,135,BAJO,Usuario,"token = create_token(""user-123"", ""test@test.com"", ""Usuario"")"
/app/backend/tests/test_core_security.py,154,BAJO,Usuario,"token = create_token(""user-123"", ""test@test.com"", ""Usuario"")"
/app/backend/tests/test_core_security.py,167,BAJO,Usuario,"{""user_id"": ""fake"", ""email"": ""fake@fake.com"", ""role"": ""Usuario"", ""exp"": datetime.now(timezone.utc) + timedelta(hours=1)},"
/app/backend/tests/test_core_security.py,185,BAJO,Usuario,"{""user_id"": ""user"", ""email"": ""test@test.com"", ""role"": ""Usuario"", ""exp"": datetime.now(timezone.utc) - timedelta(hours=1)},"
/app/backend/tests/test_core_security.py,222,BAJO,Administrador,"""""""Test: Administrador tiene acceso a todos los servidores"""""""
/app/backend/tests/test_core_security.py,228,BAJO,Administrador,"""role"": ""Administrador"","
/app/backend/tests/test_core_security.py,236,BAJO,Usuario,"""""""Test: Usuario tiene acceso a servidor permitido"""""""
/app/backend/tests/test_core_security.py,242,BAJO,Usuario,"""role"": ""Usuario"","
/app/backend/tests/test_core_security.py,250,BAJO,Usuario,"""""""Test: Usuario NO tiene acceso a servidor no permitido"""""""
/app/backend/tests/test_core_security.py,256,BAJO,Usuario,"""role"": ""Usuario"","
/app/backend/tests/test_core_security.py,264,BAJO,Supervisor,"""""""Test: Supervisor sigue reglas de allowed_servers"""""""
/app/backend/tests/test_core_security.py,270,BAJO,Supervisor,"""role"": ""Supervisor"","
/app/backend/tests/test_core_security.py,279,BAJO,Usuario,"""""""Test: Usuario sin servidores permitidos"""""""
/app/backend/tests/test_core_security.py,285,BAJO,Usuario,"""role"": ""Usuario"","
/app/backend/tests/test_core_security.py,297,BAJO,Administrador,"""""""Test: Administrador ve todos los servidores"""""""
/app/backend/tests/test_core_security.py,300,BAJO,Administrador,"admin = {""role"": ""Administrador"", ""allowed_servers"": []}"
/app/backend/tests/test_core_security.py,314,BAJO,Usuario,"""""""Test: Usuario ve solo servidores permitidos"""""""
/app/backend/tests/test_core_security.py,317,BAJO,Usuario,"user = {""role"": ""Usuario"", ""allowed_servers"": [""s1"", ""s3""]}"
/app/backend/tests/test_core_security.py,335,BAJO,Usuario,"user = {""role"": ""Usuario"", ""allowed_servers"": [""s1""]}"
/app/backend/tests/test_user_permissions.py,15,BAJO,ADMIN,"from conftest import TEST_ADMIN_EMAIL, TEST_ADMIN_PASSWORD, TEST_USER_EMAIL, TEST_USER_PASSWORD"
/app/backend/tests/test_user_permissions.py,20,BAJO,ADMIN,"ADMIN_EMAIL = os.environ.get(""TEST_ADMIN_EMAIL"", TEST_ADMIN_EMAIL)"
/app/backend/tests/test_user_permissions.py,21,BAJO,ADMIN,"ADMIN_PASSWORD = os.environ.get(""TEST_ADMIN_PASSWORD"", TEST_ADMIN_PASSWORD)"
/app/backend/tests/test_user_permissions.py,37,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_user_permissions.py,38,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_user_permissions.py,78,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_user_permissions.py,79,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_user_permissions.py,90,MEDIO,ADMIN,"assert data[""user""][""email""] == ADMIN_EMAIL"
/app/backend/tests/test_user_permissions.py,91,ALTO,Administrador,"assert data[""user""][""role""] == ""Administrador"""
/app/backend/tests/test_user_permissions.py,228,ALTO,Administrador,"if user_data.get(""role"") != ""Administrador"":"
/app/backend/tests/test_user_permissions.py,247,ALTO,Administrador,"non_admin_user = next((u for u in users if u.get(""role"") != ""Administrador""), None)"
/app/backend/tests/test_sistema_tareas.py,16,BAJO,ADMIN,ADMIN_EMAIL = test_config.admin_email
/app/backend/tests/test_sistema_tareas.py,17,BAJO,ADMIN,ADMIN_PASSWORD = test_config.admin_password
/app/backend/tests/test_sistema_tareas.py,18,BAJO,"SUPERVISOR, VISOR",SUPERVISOR_EMAIL = test_config.supervisor_email
/app/backend/tests/test_sistema_tareas.py,19,BAJO,"SUPERVISOR, VISOR",SUPERVISOR_PASSWORD = test_config.supervisor_password
/app/backend/tests/test_sistema_tareas.py,28,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_sistema_tareas.py,29,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_sistema_tareas.py,34,ALTO,Administrador,"assert data[""user""][""role""] == ""Administrador"""
/app/backend/tests/test_sistema_tareas.py,40,BAJO,"SUPERVISOR, VISOR","""email"": SUPERVISOR_EMAIL,"
/app/backend/tests/test_sistema_tareas.py,41,BAJO,"SUPERVISOR, VISOR","""password"": SUPERVISOR_PASSWORD"
/app/backend/tests/test_sistema_tareas.py,43,ALTO,Supervisor,"assert response.status_code == 200, f""Supervisor login failed: {response.text}"""
/app/backend/tests/test_sistema_tareas.py,46,ALTO,Supervisor,"assert data[""user""][""role""] == ""Supervisor"""
/app/backend/tests/test_sistema_tareas.py,47,BAJO,Supervisor,"print(f""✅ Supervisor login successful - role: {data['user']['role']}"")"
/app/backend/tests/test_sistema_tareas.py,54,BAJO,ADMIN,"""email"": ADMIN_EMAIL,"
/app/backend/tests/test_sistema_tareas.py,55,BAJO,ADMIN,"""password"": ADMIN_PASSWORD"
/app/backend/tests/test_sistema_tareas.py,66,BAJO,"SUPERVISOR, VISOR","""email"": SUPERVISOR_EMAIL,"
/app/backend/tests/test_sistema_tareas.py,67,BAJO,"SUPERVISOR, VISOR","""password"": SUPERVISOR_PASSWORD"
/app/backend/tests/test_sistema_tareas.py,71,BAJO,Supervisor,"pytest.skip(""Supervisor authentication failed"")"
/app/backend/tests/test_sistema_tareas.py,147,BAJO,Supervisor,"""""""Supervisor should also see solicitudes_pendientes_aprobar"""""""
/app/backend/tests/test_sistema_tareas.py,157,BAJO,Supervisor,"print(f""✅ Supervisor can see solicitudes_pendientes_aprobar: {data['solicitudes_pendientes_aprobar']}"")"
/app/backend/tests/test_sistema_tareas.py,179,BAJO,Supervisor,"""""""Supervisor should be able to approve"""""""
/app/backend/tests/test_sistema_tareas.py,188,BAJO,Supervisor,"print(f""✅ Supervisor puede_aprobar={data['puede_aprobar']}"")"
/app/backend/tests/test_sistema_tareas.py,195,BAJO,Supervisor,"""""""Only Supervisor or Admin can assign permissions"""""""
/app/backend/tests/test_sistema_tareas.py,206,ALTO,Administrador,"test_user = next((u for u in usuarios if u[""role""] != ""Administrador""), None)"
/app/backend/tests/test_sistema_tareas.py,231,ALTO,Supervisor,"assert response.status_code == 200, f""Supervisor should be able to assign permissions: {response.text}"""
/app/backend/tests/test_sistema_tareas.py,232,BAJO,Supervisor,"print(""✅ Supervisor can assign permissions to users"")"
/app/backend/tests/test_sistema_tareas.py,237,BAJO,Usuario,class TestUsuariosAsignables:
/app/backend/tests/test_sistema_tareas.py,265,BAJO,Supervisor,"""""""Supervisor should also get list of assignable users"""""""
/app/backend/tests/test_sistema_tareas.py,271,BAJO,Supervisor,"print(""✅ Supervisor can access usuarios-asignables endpoint"")"
/app/backend/tests/test_sistema_tareas.py,389,BAJO,ADMIN,"json={""password"": ADMIN_PASSWORD}"
/app/backend/tests/test_sistema_tareas.py,434,BAJO,Supervisor,"""""""Supervisor can also approve solicitudes"""""""
/app/backend/tests/test_sistema_tareas.py,443,BAJO,Supervisor,"""notas"": ""Supervisor approval test"""
/app/backend/tests/test_sistema_tareas.py,454,BAJO,"SUPERVISOR, VISOR","json={""password"": SUPERVISOR_PASSWORD}"
/app/backend/tests/test_sistema_tareas.py,456,ALTO,Supervisor,"assert response.status_code == 200, f""Supervisor should be able to approve: {response.text}"""
/app/backend/tests/test_sistema_tareas.py,457,BAJO,Supervisor,"print(""✅ Supervisor can approve solicitudes with password signature"")"
/app/backend/tests/test_sistema_tareas.py,459,BAJO,Supervisor,"print(""⚠️ Supervisor cannot create solicitudes (expected if no permissions assigned)"")"
/app/backend/tests/test_rbac_helper.py,11,BAJO,"SUPERADMIN, ADMIN, USUARIO","coro = verificar_permiso_rbac({""role"": ""SUPERADMIN""}, ""USUARIOS"")"
/app/backend/tests/test_rbac_helper.py,17,BAJO,"Usuario, SUPERADMIN, ADMIN, USUARIO","r = asyncio.run(verificar_permiso_rbac({""role"": ""SUPERADMIN"", ""UsuarioID"": 22}, ""SISTEMA_USUARIOS_VER""))"
/app/backend/tests/test_rbac_helper.py,23,BAJO,"Administrador, Usuario, USUARIO","r = asyncio.run(verificar_permiso_rbac({""role"": ""Administrador"", ""UsuarioID"": 1}, ""SISTEMA_USUARIOS_VER""))"
/app/backend/tests/test_rbac_helper.py,28,BAJO,USUARIO,"r = asyncio.run(verificar_permiso_rbac(None, ""SISTEMA_USUARIOS_VER""))"
/app/backend/tests/test_rbac_helper.py,33,ALTO,"SuperAdministrador, Administrador, SUPERADMIN, ADMIN","assert _extract_role({""role"": ""SuperAdministrador""}) == ""SUPERADMINISTRADOR"""
/app/backend/tests/test_rbac_helper.py,34,MEDIO,"SUPERADMIN, ADMIN","assert ""SUPERADMINISTRADOR"" in BYPASS_ROLES"
/app/backend/tests/test_comparativo_inventarios.py,23,BAJO,ADMIN,TEST_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_comparativo_inventarios.py,24,BAJO,ADMIN,TEST_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_recipients_manager.py,470,BAJO,ADMIN,"""email"": test_config.TEST_ADMIN_EMAIL,"
/app/backend/tests/test_recipients_manager.py,471,BAJO,ADMIN,"""password"": test_config.TEST_ADMIN_PASSWORD"
/app/backend/tests/test_email_notifications.py,23,BAJO,ADMIN,ADMIN_EMAIL = test_config.TEST_ADMIN_EMAIL
/app/backend/tests/test_email_notifications.py,24,BAJO,ADMIN,ADMIN_PASSWORD = test_config.TEST_ADMIN_PASSWORD
/app/backend/tests/test_email_notifications.py,27,BAJO,ADMIN,"ADMIN_RBAC_EMAIL = os.getenv('TEST_RBAC_ADMIN_EMAIL', 'admin.rbac.test@edarsa.com')"
/app/backend/tests/test_email_notifications.py,28,BAJO,ADMIN,"ADMIN_RBAC_PASSWORD = os.getenv('TEST_RBAC_ADMIN_PASSWORD', 'AdminRBAC2024!')"
/app/backend/tests/test_email_notifications.py,41,BAJO,ADMIN,"def get_auth_token(self, email=ADMIN_EMAIL, password=ADMIN_PASSWORD):"
/app/backend/tests/test_email_notifications.py,95,BAJO,ADMIN,"token = self.get_auth_token(ADMIN_EMAIL, ADMIN_PASSWORD)"
/app/backend/tests/test_email_notifications.py,99,BAJO,ADMIN,"token = self.get_auth_token(ADMIN_RBAC_EMAIL, ADMIN_RBAC_PASSWORD)"
/app/backend/tests/test_email_notifications.py,140,BAJO,ADMIN,"token = self.get_auth_token(ADMIN_EMAIL, ADMIN_PASSWORD)"
/app/backend/tests/test_email_notifications.py,142,BAJO,ADMIN,"token = self.get_auth_token(ADMIN_RBAC_EMAIL, ADMIN_RBAC_PASSWORD)"
/app/backend/tests/test_email_notifications.py,179,BAJO,ADMIN,"token = self.get_auth_token(ADMIN_EMAIL, ADMIN_PASSWORD)"
/app/backend/tests/test_email_notifications.py,181,BAJO,ADMIN,"token = self.get_auth_token(ADMIN_RBAC_EMAIL, ADMIN_RBAC_PASSWORD)"
